image_path,dataset,original_class,unified_parent,unified_class,training_role,safety_level,disposal_group,mapping_confidence,leakage_group,exact_duplicate_group,near_duplicate_group,split
realwaste/Food Organics/Food Organics_281.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09822,,,test
realwaste/Food Organics/Food Organics_282.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11729,,,train
realwaste/Food Organics/Food Organics_283.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01640,,,train
realwaste/Food Organics/Food Organics_284.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05452,,,val
realwaste/Food Organics/Food Organics_285.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01072,,,test
realwaste/Food Organics/Food Organics_286.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04635,,,train
realwaste/Food Organics/Food Organics_287.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05276,,,train
realwaste/Food Organics/Food Organics_288.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03792,,,test
realwaste/Food Organics/Food Organics_289.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02705,,,train
realwaste/Food Organics/Food Organics_29.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00421,,,train
realwaste/Food Organics/Food Organics_290.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08920,,,train
realwaste/Food Organics/Food Organics_291.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02344,,,train
realwaste/Food Organics/Food Organics_292.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06178,,,train
realwaste/Food Organics/Food Organics_293.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10763,,,train
realwaste/Food Organics/Food Organics_294.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09560,,,train
realwaste/Food Organics/Food Organics_295.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04042,,,val
realwaste/Food Organics/Food Organics_296.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00569,,,train
realwaste/Food Organics/Food Organics_297.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03399,,,train
realwaste/Food Organics/Food Organics_298.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10157,,,test
realwaste/Food Organics/Food Organics_299.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04960,,,train
realwaste/Food Organics/Food Organics_3.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12050,,,train
realwaste/Food Organics/Food Organics_30.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06436,,,train
realwaste/Food Organics/Food Organics_300.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02674,,,train
realwaste/Food Organics/Food Organics_301.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05460,,,train
realwaste/Food Organics/Food Organics_302.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07273,,,val
realwaste/Food Organics/Food Organics_303.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02483,,,train
realwaste/Food Organics/Food Organics_304.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02666,,,train
realwaste/Food Organics/Food Organics_305.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04232,,,test
realwaste/Food Organics/Food Organics_306.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10850,,,train
realwaste/Food Organics/Food Organics_307.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02894,,,train
realwaste/Food Organics/Food Organics_308.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05092,,,train
realwaste/Food Organics/Food Organics_309.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12435,,,val
realwaste/Food Organics/Food Organics_31.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11495,,,train
realwaste/Food Organics/Food Organics_310.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08914,,,train
realwaste/Food Organics/Food Organics_311.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09060,,,train
realwaste/Food Organics/Food Organics_312.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04674,,,train
realwaste/Food Organics/Food Organics_313.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12069,,,train
realwaste/Food Organics/Food Organics_314.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08768,,,test
realwaste/Food Organics/Food Organics_315.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05216,,,train
realwaste/Food Organics/Food Organics_316.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06777,,,train
realwaste/Food Organics/Food Organics_317.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05463,,,train
realwaste/Food Organics/Food Organics_318.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03842,,,train
realwaste/Food Organics/Food Organics_319.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06752,,,test
realwaste/Food Organics/Food Organics_32.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11302,,,train
realwaste/Food Organics/Food Organics_320.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02679,,,train
realwaste/Food Organics/Food Organics_321.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07397,,,train
realwaste/Food Organics/Food Organics_322.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03122,,,train
realwaste/Food Organics/Food Organics_323.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04256,,,train
realwaste/Food Organics/Food Organics_324.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01697,,,val
realwaste/Food Organics/Food Organics_325.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04577,,,train
realwaste/Food Organics/Food Organics_326.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03999,,,test
realwaste/Food Organics/Food Organics_327.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12495,,,train
realwaste/Food Organics/Food Organics_328.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01108,,,val
realwaste/Food Organics/Food Organics_329.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03419,,,test
realwaste/Food Organics/Food Organics_33.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09682,,,train
realwaste/Food Organics/Food Organics_330.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03338,,,train
realwaste/Food Organics/Food Organics_331.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11513,,,train
realwaste/Food Organics/Food Organics_332.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11067,,,train
realwaste/Food Organics/Food Organics_333.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06670,,,train
realwaste/Food Organics/Food Organics_334.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02054,,,val
realwaste/Food Organics/Food Organics_335.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05598,,,val
realwaste/Food Organics/Food Organics_336.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03586,,,test
realwaste/Food Organics/Food Organics_337.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03396,,,val
realwaste/Food Organics/Food Organics_338.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11740,,,test
realwaste/Food Organics/Food Organics_339.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01071,,,val
realwaste/Food Organics/Food Organics_34.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01337,,,val
realwaste/Food Organics/Food Organics_340.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01717,,,test
realwaste/Food Organics/Food Organics_341.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09277,,,train
realwaste/Food Organics/Food Organics_342.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10205,,,val
realwaste/Food Organics/Food Organics_343.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04027,,,train
realwaste/Food Organics/Food Organics_344.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10141,,,train
realwaste/Food Organics/Food Organics_345.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07571,,,test
realwaste/Food Organics/Food Organics_346.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09681,,,train
realwaste/Food Organics/Food Organics_347.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01820,,,train
realwaste/Food Organics/Food Organics_348.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08176,,,train
realwaste/Food Organics/Food Organics_349.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08242,,,test
realwaste/Food Organics/Food Organics_35.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05917,,,val
realwaste/Food Organics/Food Organics_350.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05678,,,test
realwaste/Food Organics/Food Organics_351.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06968,,,train
realwaste/Food Organics/Food Organics_352.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08809,,,test
realwaste/Food Organics/Food Organics_353.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10640,,,train
realwaste/Food Organics/Food Organics_354.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03562,,,train
realwaste/Food Organics/Food Organics_355.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08370,,,train
realwaste/Food Organics/Food Organics_356.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06638,,,val
realwaste/Food Organics/Food Organics_357.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08395,,,train
realwaste/Food Organics/Food Organics_358.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09632,,,train
realwaste/Food Organics/Food Organics_359.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02970,,,train
realwaste/Food Organics/Food Organics_36.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05848,,NEAR_05848,train
realwaste/Food Organics/Food Organics_360.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06508,,,train
realwaste/Food Organics/Food Organics_361.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06830,,,test
realwaste/Food Organics/Food Organics_362.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05069,,,train
realwaste/Food Organics/Food Organics_363.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09951,,,train
realwaste/Food Organics/Food Organics_364.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02015,,,test
realwaste/Food Organics/Food Organics_365.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06120,,,val
realwaste/Food Organics/Food Organics_366.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04093,,,train
realwaste/Food Organics/Food Organics_367.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06597,,,train
realwaste/Food Organics/Food Organics_368.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08130,,,test
realwaste/Food Organics/Food Organics_369.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09399,,,train
realwaste/Food Organics/Food Organics_37.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03196,,,train
realwaste/Food Organics/Food Organics_370.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03422,,,train
realwaste/Food Organics/Food Organics_371.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09085,,,train
realwaste/Food Organics/Food Organics_372.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07038,,,train
realwaste/Food Organics/Food Organics_373.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04774,,,train
realwaste/Food Organics/Food Organics_374.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01198,,,train
realwaste/Food Organics/Food Organics_375.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02842,,,train
realwaste/Food Organics/Food Organics_376.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06763,,,train
realwaste/Food Organics/Food Organics_377.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05087,,,test
realwaste/Food Organics/Food Organics_378.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01573,,,train
realwaste/Food Organics/Food Organics_379.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08700,,,train
realwaste/Food Organics/Food Organics_38.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11093,,,val
realwaste/Food Organics/Food Organics_380.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00907,,,val
realwaste/Food Organics/Food Organics_381.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10313,,,train
realwaste/Food Organics/Food Organics_382.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00435,,,test
realwaste/Food Organics/Food Organics_383.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10171,,,test
realwaste/Food Organics/Food Organics_384.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01663,,,train
realwaste/Food Organics/Food Organics_385.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02923,,,val
realwaste/Food Organics/Food Organics_386.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00647,,,train
realwaste/Food Organics/Food Organics_387.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04067,,,train
realwaste/Food Organics/Food Organics_388.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03933,,,train
realwaste/Food Organics/Food Organics_389.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08069,,,train
realwaste/Food Organics/Food Organics_39.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08891,,,test
realwaste/Food Organics/Food Organics_390.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04428,,,train
realwaste/Food Organics/Food Organics_391.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06086,,,train
realwaste/Food Organics/Food Organics_392.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00451,,,train
realwaste/Food Organics/Food Organics_393.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12523,,,val
realwaste/Food Organics/Food Organics_394.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07464,,,train
realwaste/Food Organics/Food Organics_395.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06249,,,train
realwaste/Food Organics/Food Organics_396.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06147,,,test
realwaste/Food Organics/Food Organics_397.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08334,,,val
realwaste/Food Organics/Food Organics_398.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04986,,,train
realwaste/Food Organics/Food Organics_399.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00448,,,train
realwaste/Food Organics/Food Organics_4.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11869,,,val
realwaste/Food Organics/Food Organics_40.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11532,,,test
realwaste/Food Organics/Food Organics_400.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06491,,,train
realwaste/Food Organics/Food Organics_401.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10657,,,train
realwaste/Food Organics/Food Organics_402.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08422,,,train
realwaste/Food Organics/Food Organics_403.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09192,,,val
realwaste/Food Organics/Food Organics_404.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11876,,,train
realwaste/Food Organics/Food Organics_405.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05048,,,train
realwaste/Food Organics/Food Organics_406.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07373,,,val
realwaste/Food Organics/Food Organics_407.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05081,,,train
realwaste/Food Organics/Food Organics_408.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06218,,,test
realwaste/Food Organics/Food Organics_409.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01159,,,val
realwaste/Food Organics/Food Organics_41.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00371,,,train
realwaste/Food Organics/Food Organics_410.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11977,,,train
realwaste/Food Organics/Food Organics_411.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09270,,,train
realwaste/Food Organics/Food Organics_42.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07270,,,train
realwaste/Food Organics/Food Organics_43.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05636,,,test
realwaste/Food Organics/Food Organics_44.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01680,,,train
realwaste/Food Organics/Food Organics_45.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04566,,NEAR_04566,train
realwaste/Food Organics/Food Organics_46.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06369,,,train
realwaste/Food Organics/Food Organics_47.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04773,,,test
realwaste/Food Organics/Food Organics_48.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04528,,,train
realwaste/Food Organics/Food Organics_49.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10353,,,train
realwaste/Food Organics/Food Organics_5.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07005,,,test
realwaste/Food Organics/Food Organics_50.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07992,,,test
realwaste/Food Organics/Food Organics_51.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12186,,,train
realwaste/Food Organics/Food Organics_52.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01184,,,test
realwaste/Food Organics/Food Organics_53.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01189,,,train
realwaste/Food Organics/Food Organics_54.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_06001,,,val
realwaste/Food Organics/Food Organics_55.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12578,,,train
realwaste/Food Organics/Food Organics_56.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03240,,,train
realwaste/Food Organics/Food Organics_57.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03355,,,train
realwaste/Food Organics/Food Organics_58.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_11493,,,train
realwaste/Food Organics/Food Organics_59.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04777,,,train
realwaste/Food Organics/Food Organics_6.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01425,,,test
realwaste/Food Organics/Food Organics_60.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12619,,,val
realwaste/Food Organics/Food Organics_61.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02426,,,train
realwaste/Food Organics/Food Organics_62.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05934,,,train
realwaste/Food Organics/Food Organics_63.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01512,,,test
realwaste/Food Organics/Food Organics_64.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_08944,,,train
realwaste/Food Organics/Food Organics_65.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10150,,,train
realwaste/Food Organics/Food Organics_66.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02613,,,train
realwaste/Food Organics/Food Organics_67.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_05446,,,val
realwaste/Food Organics/Food Organics_68.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_07914,,,val
realwaste/Food Organics/Food Organics_69.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_03913,,,test
realwaste/Food Organics/Food Organics_7.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_01136,,,train
realwaste/Food Organics/Food Organics_70.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09441,,,test
realwaste/Food Organics/Food Organics_71.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_09673,,,test
realwaste/Food Organics/Food Organics_72.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12653,,,train
realwaste/Food Organics/Food Organics_73.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02744,,NEAR_02744,train
realwaste/Food Organics/Food Organics_74.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04275,,,val
realwaste/Food Organics/Food Organics_75.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_12118,,,train
realwaste/Food Organics/Food Organics_76.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_10930,,,test
realwaste/Food Organics/Food Organics_77.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_02744,,NEAR_02744,train
realwaste/Food Organics/Food Organics_78.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_00675,,,train
realwaste/Food Organics/Food Organics_79.jpg,realwaste,Food Organics,Organic,Food Organics,organic,S0,Organic Waste,HIGH,GROUP_04819,,,train
