dataset,original_class,split,image_count,relative_path
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\dc-Cover-cgac7t839uh8gjfhkmi1avj642-20190223024739.Medi.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\depositphotos_320625516-stock-photo-domestic-food-waste-compost-fruits.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\depositphotos_68423525-stock-photo-a-pile-of-food-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\domestic-food-waste-compost-fruits-vegetables-white-background-compostable-scraps-164425010.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\DSC_0543.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\egetables-and-fruits-in-a-huge-container-in-a-rubbish-bin-heap-of-2203815095.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Eliminating-Food-Wastage-to-Eradicate-Hunger.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\fight-food-waste-1533137513976-1533137515977.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\file-20230601-15-v2l0pv.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\file7g1gomxjw28p61iggbn-993894-1622829644.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-ngo_bbdf8874-4643-11e6-8e05-c384b245cd95.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food-scraps-and-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-scraps-flyer-1-1.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food-Scraps-for-Your-Garden.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-scraps-recipes.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-scraps-shutterstock-c.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-wastage-ap.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food-Wastage.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-waste-14654962.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-waste-adobe.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-waste-at-home-independence-day-special.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-waste-in-america1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food-waste-Indian-weddings.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-waste-problem.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food-wate.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food20scraps20into20green20cart.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food20scraps20MR1540.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food_Scraps_and_Yard_Debris_Collection_in_Portland_2010_by_Tim_Jewett.JPG.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\food_scraps_pile.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Food_Tank_Reduce_Food_Waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\FoodScraps_667731404_Feature.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\FoodWaste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\foodwaste3.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\fpiikgio_food-waste-istock-650_650x400_05_March_21.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\getty-inedible-food-scraps-Jenny-Dettrick.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\gfx4-x1280.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\girl20edible20vegetables20food20DH-1562441019.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\healthy-food-eating-groceries-1296x728-header-1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\home-composter-with-food-scraps-and-vegetable-waste-BN3YRY.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\household-food-waste-for-compositing-BE06K7.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\HOW-CAN-WE-HELP-1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\how-to-stop-food-waste-1620830827.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Hunger.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\img_156025_foodwasteindex.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\img_156027_foodwasteindex2.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\IMG_1992.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\IMG_8177-2B-25282-2529.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\innovationsustainabilitya-home-bin-turning-food-scraps-into-farm-feed.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\iStock-1216122354.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\iStock-1225253924_resized.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\iStock-1281092545-1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\iStock-1310811753.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\iStock-172481514.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\kisspng-drawing-tree-apple-clip-art-food-scraps-5b1a04b3888213.1340075715284317955592.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\kitchen-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\l-intro-1644823869.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\l-intro-1669916430.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\maxresdefault.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\maxresdefault2.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\maxresdefault3.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\MIT-Food-Scraps.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\msYOpyieqtTMURt-800x450-noPad.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\np_file_233459.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Organic-food-waste-scaled-1.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Organic-waste-to-wealth.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\rbage-thrown-open-ground-food-waste-polythene-bags-dump-yard-scrap-228828546.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\reusing-kitchen-scraps-FB.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\rotten-7362269_1170x658.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Samad-lede.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\shutterstock_1194695191-scaled.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\shutterstock_344303585.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\shutterstock_649541308-1-16410171154x3.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\stock-photo-compost-pile-hill-of-kitchen-scraps-isolated-on-white-background-170960243.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\stock-photo-organic-waste-food-and-home-waste-used-to-make-compost-619780853.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\stock-photo-vegetable-food-scraps-1895608405.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Sustainability-clearcuts-foodscraps-lrg.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\sustainability-waste-reducing-food-loss-article-header-fw.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\t-and-egg-waste-collected-in-a-bin-for-home-composting-and-gardening-2BTFMN4.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\tamil-nadu-india-february-15-2018-food-waste-2B14J71.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\TasteofTelangana_BlogPhotos_30052021_1200.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056484.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056487.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\trash-talk-5-food-scraps-you-should-not-be-throwing-away.1280x600.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Typical_North_India_Food_Prepared_for_Rongmei_Naga.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\un-food-waste-2013-feature_1474021852.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\unavoidable-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\vegetable-scraps-1-768x587-1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Waste-food_bg.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Waste-segregation-04.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\wasted-food2.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\watermelon-rind-rinds-1296x728-header.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\Website-Thumbnail-food-india-junk-food-eating.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\What-is-Food-Waste.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\What_are_the_advantages_of_proper_food_waste_management.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\zero-waste-26.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\food_scraps\ZWM-compost-scaled.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\0503070015-01-Kitchen-Waste-Compost.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\1-s2.0-S2666833521000526-gr1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\11062b_3e2f304708c04f77b4a2eb0de9a532e1mv2.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\1200px-Trashed_vegetables_in_Luxembourg.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\13399_2022_2473_Fig1_HTML.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\1622878634889.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\190726-compost-al-1416.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\3-Figure1-1.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\3-s2.0-B978012818353300016X-f16-01-9780128183533.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\643178-1550857201.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\768-Glad-C2A9-Salty-Dingo-2021-2846-Frame-1.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\78753608.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\796520-The-9-Best-Plant-Based-Meal-Delivery-Services-1296x728-Header-f5d7d3.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\81bpgkUi5qL._AC_UF8941000_QL80_.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\81OnCprqnuL._AC_UF10001000_QL80_.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\87076af8a4cad8874f37b27d9c86b325.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\91CyPH9P6NL._AC_UF10001000_QL80_.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\9f869208aab05e7a_800x800ar.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\anina-green-queen.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\archives-ewaste-one_one.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Articleheader_Dora.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\bddbe14e-8b47-4719-914b-e0a4a0eb3c71_22028229.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Blue-Tribe-and-Myprotein-Join-Hands-for-Plant-Based-Breakfast-Recipes.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\caec53fd447ffe42bd17749e343aaf51.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\chennai-3bin-set-up-home-compost-PADMAJAJ-Jul-2022.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\chennai-geetha-home-compost-ready-PADMAJAJ-Jul-2022.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\chennai-geetha-terrace-garden-PADMAJAJ-Jul-2022.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Comparison-of-the-food-waste-estimated-using-the-MFA-approach-for-different-food-groups.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\compost-food-waste-1200x628-facebook.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\compost-food-waste-732x549-thumbnail.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\compost-food-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\composting-kitchen-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\contaminated-plastic-food-packaging.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\content13101.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\d-prepared-with-tomatoes-cucumber-paper-bowl-zero-waste-dishware_118631-3969.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\D9CA7F37-D4DB-4B38-B024-B08AC53C49DC_623963a3e690a.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\DemHuJ-W0AAARkM.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\dfh17may072-2-shutterstock_277774175.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\DuPont-s-clean-label-food-waste-innovation-for-plant-based-products.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Eco_friendly_bulk_food_shopping_bags_940x.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\environmental-impacts-of-a-year-of-wasted-food_0.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Feat_Image-Kitchen_garden_1024x1024.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Food-Waste-based-Bio-gas-Plant-1.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Food-Waste-Management--scaled.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\food-waste-shutterstock.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\food-webinar-1-1024x558.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Food20Waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\food_waste_750.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\foodwaste-683x1024.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\foodwaste_custom-419d4cfb36e0fc8ed48fe293b8c1d2bb6aba670d.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\FoodWasteComposting_800x800_01.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\garbage-crisis-swachh-india.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\garbage-hero.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\growing-your-own-herbs.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Health-benefits-of-plant-based-diet.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\healthy-food-eating-groceries-1200x628-facebook.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\home-composting-of-kitchen-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\how-to-compost-at-home.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\hq720.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\IF1902feature.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\ImageForArticle_1068_15838554769721277.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\IMG_2699.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\img_5e753bd9d6549-1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\intro-1644823869.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\iStock-1179964582.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\johnny-mcclung-702726-unsplash.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\jovitaaranha_bluru_cooking_gas_from_waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\kitchen-compost.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\large-6wJiZ2axa3SGf0D7REkk.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\making-organic-fertilizer-from-kitchen-waste-and-vegetable-waste-2C8427C.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\maxresdefault.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\maxresdefault2.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\maxresdefault3.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\maxresdefault4.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\maxresdefault5.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\New_Food_Diagram_Image3130.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\organic-garden-fertilizer-biodegradable-kitchen-waste-composting-food-leftovers-banner-2FN46K6.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Organic-waste-to-wealth.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\p084qtwc.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\p0dq9blh.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\p0dq9c0j.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\PepsiCo-India-pilots-plant-based-packaging-to-address-plastic-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\pests-to-pets-the-future-of-food-and-feed-may-depend-on-insects.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Pic2-7.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\pit-composting-kitchen-scraps.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Plant-based-functional-food-ingredients-scrutinised-in-Pro-Enrich-project.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Plant-based-nuggets-1024x536.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\plantbased-ingredient.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176733986.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176734460.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\scandinavian-kitchen.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\science-stories-27b.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Screen_Shot_2022-11-07_at_11.19.24_PM_480x480.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\shutterstock_1140138707.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\shutterstock_574145911-2.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Start-up-upcycles-liquid-food-waste-into-plant-based-cheese.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\sustainability-12-01976-g001.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\sustainability-waste-reducing-food-loss-article-header-fw.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\te-Vegan-Meal-Plan-Digital-Recipe-Book-Plant-based-recipes-zero-waste-living.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Trashed_vegetables_in_Luxembourg.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Untitled-design-5-2-770x433.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\vegan-plant-based-news-food-waste-livekindly.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\vegan-plant-based-protein-food-waste-solution-header.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\vegan20books20indybest20copy.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\vegetable-waste-infographics.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\vermicomposting-1536x1028-1.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\vg2c00050_0006.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\waste-machine-759.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\waste-segregation.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\waste20ryc.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\which-diet-least-food-waste-lead-image.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\YMXAVDT77NLGDJWI7GD4ZTHA6E.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\kitchen_waste\Zero-Waste-Dishes_825_432_int.png
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\1651988918799_a-gardener-collecting-garden-waste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\20a.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\21234793-standard.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\5ef29252e080f.image.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\633feb24edb9f162ad4fae10-leaf-bag-garden-lawn-yard-waste-grass.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\6397f71debd6337c8620d1f6-30-gallon-kraft-lawn-and-leaf-bags-10.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\81N-ONuWifL._AC_UF10001000_QL80_.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\81Qdib204pL._AC_UF8941000_QL80_.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\82eaad00-a41b-4dd1-b948-b5b096341d04-012489.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\A1IUzTG2TJL._AC_UF8941000_QL80_.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\accectable-bags.webp
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\adding_leaves_to_compost_bin.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\AdobeStock_316707406_adobespark-1024x623.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\adult-male-hand-holding-compost-consisting-household-waste-dry-leaves-grass-clippings-224470893.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\bag-of-leaves.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\Banner_YardWaste.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\bmw1dcc842511.jpg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\Bring-yard-waste-containr-to-curb2-scaled.jpeg
phenomsg,Organic,unspecified,1,phenomsg\Organic\Organic\yard_trimmings\Can-You-Put-Yard-Waste-In-Trash.jpg
