dataset,label,split,path,width,height,aspect_ratio,format,mode,mean_brightness,blur_score,status,issues
realwaste,Metal,,data\raw\realwaste\Metal\Metal_723.jpg,524,524,1.0,JPEG,RGB,150.53,511.11,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_724.jpg,524,524,1.0,JPEG,RGB,155.56,1335.52,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_725.jpg,524,524,1.0,JPEG,RGB,163.08,807.59,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_726.jpg,524,524,1.0,JPEG,RGB,146.83,2050.35,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_727.jpg,524,524,1.0,JPEG,RGB,166.99,2758.13,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_728.jpg,524,524,1.0,JPEG,RGB,163.23,479.58,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_729.jpg,524,524,1.0,JPEG,RGB,162.38,1730.0,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_73.jpg,524,524,1.0,JPEG,RGB,164.13,6524.42,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_730.jpg,524,524,1.0,JPEG,RGB,167.14,1651.89,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_731.jpg,524,524,1.0,JPEG,RGB,166.09,894.28,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_732.jpg,524,524,1.0,JPEG,RGB,162.85,919.01,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_733.jpg,524,524,1.0,JPEG,RGB,146.78,1801.45,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_734.jpg,524,524,1.0,JPEG,RGB,152.33,1367.14,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_735.jpg,524,524,1.0,JPEG,RGB,154.34,479.35,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_736.jpg,524,524,1.0,JPEG,RGB,149.51,4706.23,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_737.jpg,524,524,1.0,JPEG,RGB,163.18,733.78,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_738.jpg,524,524,1.0,JPEG,RGB,154.59,805.0,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_739.jpg,524,524,1.0,JPEG,RGB,165.39,1624.47,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_74.jpg,524,524,1.0,JPEG,RGB,162.72,1577.63,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_740.jpg,524,524,1.0,JPEG,RGB,153.39,438.52,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_741.jpg,524,524,1.0,JPEG,RGB,136.2,1208.97,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_742.jpg,524,524,1.0,JPEG,RGB,146.89,248.72,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_743.jpg,524,524,1.0,JPEG,RGB,153.69,606.52,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_744.jpg,524,524,1.0,JPEG,RGB,153.35,703.98,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_745.jpg,524,524,1.0,JPEG,RGB,138.82,1239.24,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_746.jpg,524,524,1.0,JPEG,RGB,161.17,2637.54,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_747.jpg,524,524,1.0,JPEG,RGB,165.45,2721.59,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_748.jpg,524,524,1.0,JPEG,RGB,159.0,3105.91,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_749.jpg,524,524,1.0,JPEG,RGB,138.57,1218.74,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_75.jpg,524,524,1.0,JPEG,RGB,164.37,3554.73,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_750.jpg,524,524,1.0,JPEG,RGB,153.69,659.47,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_751.jpg,524,524,1.0,JPEG,RGB,151.38,614.13,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_752.jpg,524,524,1.0,JPEG,RGB,166.07,2510.94,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_753.jpg,524,524,1.0,JPEG,RGB,170.51,2025.69,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_754.jpg,524,524,1.0,JPEG,RGB,169.28,1614.9,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_755.jpg,524,524,1.0,JPEG,RGB,167.56,761.01,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_756.jpg,524,524,1.0,JPEG,RGB,149.71,952.77,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_757.jpg,524,524,1.0,JPEG,RGB,171.99,246.29,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_758.jpg,524,524,1.0,JPEG,RGB,172.95,870.46,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_759.jpg,524,524,1.0,JPEG,RGB,171.39,1010.34,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_76.jpg,524,524,1.0,JPEG,RGB,156.03,4817.7,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_760.jpg,524,524,1.0,JPEG,RGB,170.8,785.9,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_761.jpg,524,524,1.0,JPEG,RGB,171.76,593.35,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_762.jpg,524,524,1.0,JPEG,RGB,171.33,835.09,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_763.jpg,524,524,1.0,JPEG,RGB,147.76,820.1,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_764.jpg,524,524,1.0,JPEG,RGB,147.73,506.94,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_765.jpg,524,524,1.0,JPEG,RGB,158.77,757.16,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_766.jpg,524,524,1.0,JPEG,RGB,150.75,842.1,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_767.jpg,524,524,1.0,JPEG,RGB,155.89,843.81,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_768.jpg,524,524,1.0,JPEG,RGB,149.38,638.4,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_769.jpg,524,524,1.0,JPEG,RGB,139.84,1186.23,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_77.jpg,524,524,1.0,JPEG,RGB,165.15,3125.7,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_770.jpg,524,524,1.0,JPEG,RGB,143.93,1009.44,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_771.jpg,524,524,1.0,JPEG,RGB,140.06,1697.47,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_772.jpg,524,524,1.0,JPEG,RGB,142.48,2329.45,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_773.jpg,524,524,1.0,JPEG,RGB,145.47,365.33,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_774.jpg,524,524,1.0,JPEG,RGB,149.53,754.41,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_775.jpg,524,524,1.0,JPEG,RGB,145.13,357.12,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_776.jpg,524,524,1.0,JPEG,RGB,153.0,1193.47,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_777.jpg,524,524,1.0,JPEG,RGB,140.25,1354.8,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_778.jpg,524,524,1.0,JPEG,RGB,136.3,2209.63,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_779.jpg,524,524,1.0,JPEG,RGB,146.5,3510.11,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_78.jpg,524,524,1.0,JPEG,RGB,165.64,6926.77,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_780.jpg,524,524,1.0,JPEG,RGB,156.64,658.32,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_781.jpg,524,524,1.0,JPEG,RGB,147.01,1375.78,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_782.jpg,524,524,1.0,JPEG,RGB,145.87,1548.43,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_783.jpg,524,524,1.0,JPEG,RGB,160.05,1396.61,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_784.jpg,524,524,1.0,JPEG,RGB,140.62,1023.84,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_785.jpg,524,524,1.0,JPEG,RGB,157.76,1324.64,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_786.jpg,524,524,1.0,JPEG,RGB,148.77,1780.29,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_787.jpg,524,524,1.0,JPEG,RGB,152.25,1828.74,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_788.jpg,524,524,1.0,JPEG,RGB,157.08,794.7,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_789.jpg,524,524,1.0,JPEG,RGB,147.61,787.69,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_79.jpg,524,524,1.0,JPEG,RGB,135.25,2939.79,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_790.jpg,524,524,1.0,JPEG,RGB,138.27,2818.01,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_8.jpg,524,524,1.0,JPEG,RGB,161.97,3718.55,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_80.jpg,524,524,1.0,JPEG,RGB,165.34,10027.47,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_81.jpg,524,524,1.0,JPEG,RGB,156.71,5865.86,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_82.jpg,524,524,1.0,JPEG,RGB,160.19,11489.87,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_83.jpg,524,524,1.0,JPEG,RGB,161.0,15274.19,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_84.jpg,524,524,1.0,JPEG,RGB,161.58,4091.82,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_85.jpg,524,524,1.0,JPEG,RGB,162.32,4359.93,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_86.jpg,524,524,1.0,JPEG,RGB,162.57,8088.31,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_87.jpg,524,524,1.0,JPEG,RGB,163.84,13050.71,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_88.jpg,524,524,1.0,JPEG,RGB,158.25,6402.57,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_89.jpg,524,524,1.0,JPEG,RGB,166.27,4226.83,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_9.jpg,524,524,1.0,JPEG,RGB,164.08,4084.29,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_90.jpg,524,524,1.0,JPEG,RGB,134.23,7162.35,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_91.jpg,524,524,1.0,JPEG,RGB,161.18,10863.66,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_92.jpg,524,524,1.0,JPEG,RGB,158.31,15357.86,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_93.jpg,524,524,1.0,JPEG,RGB,160.73,833.13,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_94.jpg,524,524,1.0,JPEG,RGB,161.16,595.44,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_95.jpg,524,524,1.0,JPEG,RGB,154.4,8618.69,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_96.jpg,524,524,1.0,JPEG,RGB,164.58,6698.66,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_97.jpg,524,524,1.0,JPEG,RGB,163.69,6219.43,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_98.jpg,524,524,1.0,JPEG,RGB,166.38,8001.3,OK,
realwaste,Metal,,data\raw\realwaste\Metal\Metal_99.jpg,524,524,1.0,JPEG,RGB,154.51,1498.03,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_1.jpg,524,524,1.0,JPEG,RGB,153.27,875.44,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_10.jpg,524,524,1.0,JPEG,RGB,171.55,810.32,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_100.jpg,524,524,1.0,JPEG,RGB,170.64,1984.39,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_101.jpg,524,524,1.0,JPEG,RGB,154.31,911.09,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_102.jpg,524,524,1.0,JPEG,RGB,169.46,349.02,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_103.jpg,524,524,1.0,JPEG,RGB,168.88,421.66,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_104.jpg,524,524,1.0,JPEG,RGB,167.54,860.66,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_105.jpg,524,524,1.0,JPEG,RGB,169.69,728.95,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_106.jpg,524,524,1.0,JPEG,RGB,166.63,456.36,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_107.jpg,524,524,1.0,JPEG,RGB,168.58,692.98,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_108.jpg,524,524,1.0,JPEG,RGB,171.04,831.39,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_109.jpg,524,524,1.0,JPEG,RGB,168.21,1134.39,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_11.jpg,524,524,1.0,JPEG,RGB,163.75,1329.93,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_110.jpg,524,524,1.0,JPEG,RGB,169.92,757.4,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_111.jpg,524,524,1.0,JPEG,RGB,163.86,256.92,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_112.jpg,524,524,1.0,JPEG,RGB,159.59,1203.91,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_113.jpg,524,524,1.0,JPEG,RGB,168.4,913.37,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_114.jpg,524,524,1.0,JPEG,RGB,166.72,327.7,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_115.jpg,524,524,1.0,JPEG,RGB,164.28,693.83,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_116.jpg,524,524,1.0,JPEG,RGB,167.24,615.42,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_117.jpg,524,524,1.0,JPEG,RGB,168.98,459.51,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_118.jpg,524,524,1.0,JPEG,RGB,166.9,1019.72,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_119.jpg,524,524,1.0,JPEG,RGB,171.98,890.53,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_12.jpg,524,524,1.0,JPEG,RGB,165.39,1705.75,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_120.jpg,524,524,1.0,JPEG,RGB,169.19,1735.95,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_121.jpg,524,524,1.0,JPEG,RGB,164.99,3082.14,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_122.jpg,524,524,1.0,JPEG,RGB,165.27,3413.54,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_123.jpg,524,524,1.0,JPEG,RGB,167.05,3372.48,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_124.jpg,524,524,1.0,JPEG,RGB,165.63,899.79,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_125.jpg,524,524,1.0,JPEG,RGB,155.65,3073.8,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_126.jpg,524,524,1.0,JPEG,RGB,165.72,815.09,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_127.jpg,524,524,1.0,JPEG,RGB,159.2,1713.92,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_128.jpg,524,524,1.0,JPEG,RGB,157.66,1927.06,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_129.jpg,524,524,1.0,JPEG,RGB,166.85,404.12,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_13.jpg,524,524,1.0,JPEG,RGB,164.89,890.55,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_130.jpg,524,524,1.0,JPEG,RGB,167.74,470.51,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_131.jpg,524,524,1.0,JPEG,RGB,171.02,871.11,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_132.jpg,524,524,1.0,JPEG,RGB,170.73,2267.52,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_133.jpg,524,524,1.0,JPEG,RGB,171.46,2433.63,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_134.jpg,524,524,1.0,JPEG,RGB,161.07,3664.43,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_135.jpg,524,524,1.0,JPEG,RGB,163.41,3520.25,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_136.jpg,524,524,1.0,JPEG,RGB,164.83,3339.97,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_137.jpg,524,524,1.0,JPEG,RGB,144.13,2067.1,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_138.jpg,524,524,1.0,JPEG,RGB,142.67,1758.4,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_139.jpg,524,524,1.0,JPEG,RGB,167.84,832.61,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_14.jpg,524,524,1.0,JPEG,RGB,169.96,686.3,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_140.jpg,524,524,1.0,JPEG,RGB,168.55,910.44,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_141.jpg,524,524,1.0,JPEG,RGB,169.73,2397.73,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_142.jpg,524,524,1.0,JPEG,RGB,170.28,1514.69,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_143.jpg,524,524,1.0,JPEG,RGB,171.21,1755.28,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_144.jpg,524,524,1.0,JPEG,RGB,171.75,996.4,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_145.jpg,524,524,1.0,JPEG,RGB,148.27,458.8,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_146.jpg,524,524,1.0,JPEG,RGB,152.46,1861.24,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_147.jpg,524,524,1.0,JPEG,RGB,157.19,455.69,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_148.jpg,524,524,1.0,JPEG,RGB,159.28,1919.79,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_149.jpg,524,524,1.0,JPEG,RGB,161.15,3921.0,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_15.jpg,524,524,1.0,JPEG,RGB,164.8,851.96,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_150.jpg,524,524,1.0,JPEG,RGB,162.75,3902.47,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_151.jpg,524,524,1.0,JPEG,RGB,148.35,3818.62,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_152.jpg,524,524,1.0,JPEG,RGB,163.85,2638.32,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_153.jpg,524,524,1.0,JPEG,RGB,167.08,2242.45,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_154.jpg,524,524,1.0,JPEG,RGB,166.32,3463.01,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_155.jpg,524,524,1.0,JPEG,RGB,163.98,3654.64,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_156.jpg,524,524,1.0,JPEG,RGB,163.4,2638.44,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_157.jpg,524,524,1.0,JPEG,RGB,168.49,1972.39,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_158.jpg,524,524,1.0,JPEG,RGB,166.02,2478.88,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_159.jpg,524,524,1.0,JPEG,RGB,159.67,3052.68,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_16.jpg,524,524,1.0,JPEG,RGB,168.46,991.07,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_160.jpg,524,524,1.0,JPEG,RGB,167.38,2236.21,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_161.jpg,524,524,1.0,JPEG,RGB,164.33,4176.13,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_162.jpg,524,524,1.0,JPEG,RGB,151.6,5966.69,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_163.jpg,524,524,1.0,JPEG,RGB,171.36,1735.9,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_164.jpg,524,524,1.0,JPEG,RGB,152.09,4743.86,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_165.jpg,524,524,1.0,JPEG,RGB,150.62,7534.63,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_166.jpg,524,524,1.0,JPEG,RGB,144.9,3535.86,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_167.jpg,524,524,1.0,JPEG,RGB,152.64,6218.13,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_168.jpg,524,524,1.0,JPEG,RGB,173.55,1996.6,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_169.jpg,524,524,1.0,JPEG,RGB,174.83,427.82,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_17.jpg,524,524,1.0,JPEG,RGB,176.61,816.15,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_170.jpg,524,524,1.0,JPEG,RGB,175.29,438.0,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_171.jpg,524,524,1.0,JPEG,RGB,174.52,587.75,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_172.jpg,524,524,1.0,JPEG,RGB,154.77,1484.42,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_173.jpg,524,524,1.0,JPEG,RGB,158.59,1265.75,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_174.jpg,524,524,1.0,JPEG,RGB,154.55,3960.68,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_175.jpg,524,524,1.0,JPEG,RGB,164.6,1258.57,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_176.jpg,524,524,1.0,JPEG,RGB,141.02,3476.48,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_177.jpg,524,524,1.0,JPEG,RGB,154.98,1192.24,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_178.jpg,524,524,1.0,JPEG,RGB,165.31,945.93,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_179.jpg,524,524,1.0,JPEG,RGB,172.15,3834.53,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_18.jpg,524,524,1.0,JPEG,RGB,170.14,253.04,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_180.jpg,524,524,1.0,JPEG,RGB,154.1,1279.21,OK,
realwaste,Miscellaneous Trash,,data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_181.jpg,524,524,1.0,JPEG,RGB,170.87,1056.57,OK,
