hamming_distance,dataset_a,file_a,path_a,dataset_b,file_b,path_b
0,ewaste,train\PCB\pcb_2.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_2.jpg,ewaste,train\PCB\pcb_230.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_230.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ey-waste-bin-full-of-e-waste - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ey-waste-bin-full-of-e-waste - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ey-waste-bin-full-of-e-waste.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ey-waste-bin-full-of-e-waste.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\db4789b29626 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\db4789b29626 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\db4789b29626.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\db4789b29626.jpg
0,ewaste,train\Player\Player_145.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_145.jpg,ewaste,train\Player\Player_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_82.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ewaste-3 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-3 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ewaste-3.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-3.jpg
4,realwaste,Miscellaneous Trash\Miscellaneous Trash_170.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_170.jpg,trashnet,plastic\plastic131.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic131.jpg
6,ewaste,train\Player\Player_120.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_120.jpg,ewaste,train\Player\Player_145.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_145.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\electronic-recycling.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-recycling.jpg,phenomsg,Hazardous\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003 - Copy.jpg
6,realwaste,Plastic\Plastic_218.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_218.jpg,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\stock-photo-hazardous-waste-on-a-black-background-with-space-for-text-681808597 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\stock-photo-hazardous-waste-on-a-black-background-with-space-for-text-681808597 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\stock-photo-hazardous-waste-on-a-black-background-with-space-for-text-681808597.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\stock-photo-hazardous-waste-on-a-black-background-with-space-for-text-681808597.jpg
0,ewaste,train\Printer\Printer_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_56.jpg,ewaste,train\Printer\Printer_57.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_57.jpg
2,ewaste,train\Television\Television_17.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_17.jpg,ewaste,train\Television\Television_199.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_199.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Is-it-hazardous-waste...flourescent-light-bulbs.png
6,realwaste,Plastic\Plastic_818.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Plastic\Plastic_818.jpg,trashnet,plastic\plastic467.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic467.jpg
6,trashnet,plastic\plastic481.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\plastic\plastic481.jpg,trashnet,trash\trash133.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\trash\trash133.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\electrical-electronic-waste-1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electrical-electronic-waste-1 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\electrical-electronic-waste-1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\electrical-electronic-waste-1.jpg
6,realwaste,Food Organics\Food Organics_202.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_202.jpg,realwaste,Miscellaneous Trash\Miscellaneous Trash_401.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Miscellaneous Trash\Miscellaneous Trash_401.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-1-1024x683 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-1-1024x683 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-1-1024x683.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Fluorescent-Bulbs-in-Trash-1-1024x683.jpg
0,phenomsg,Organic\Organic\food_scraps\190726-compost-al-1416.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\190726-compost-al-1416.jpg,phenomsg,Organic\Organic\kitchen_waste\190726-compost-al-1416.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\190726-compost-al-1416.jpg
0,ewaste,train\PCB\pcb_113.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_113.jpg,ewaste,train\PCB\pcb_228.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_228.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\cfl-product-family - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\cfl-product-family - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\cfl-product-family.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\cfl-product-family.png
0,phenomsg,Hazardous\Hazardous\e-waste\page_1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\page_1 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\page_1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\page_1.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\20_20130315 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\20_20130315 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\20_20130315.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\20_20130315.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\archives-ewaste-one_one - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\archives-ewaste-one_one - Copy.jpg,phenomsg,Organic\Organic\kitchen_waste\archives-ewaste-one_one.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\archives-ewaste-one_one.jpg
0,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\SS-KH_ShippingGuideTypesOfProtectivePackaging_KH-HRO.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\SS-KH_ShippingGuideTypesOfProtectivePackaging_KH-HRO.jpg,phenomsg,Recyclable\Recyclable\paper_products\1610468941921.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\1610468941921.jpg
4,ewaste,train\Mouse\Mouse_157.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_157.jpg,ewaste,train\Mouse\Mouse_199.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_199.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Ewaste - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Ewaste - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\Ewaste.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Ewaste.png
0,ewaste,train\Television\Television_207.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_207.jpg,ewaste,train\Television\Television_272.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_272.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\e_waste_1572334975 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e_waste_1572334975 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\e_waste_1572334975.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\e_waste_1572334975.jpg
0,phenomsg,Organic\Organic\food_scraps\l-intro-1644823869.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\l-intro-1644823869.jpg,phenomsg,Organic\Organic\kitchen_waste\intro-1644823869.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\intro-1644823869.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969345 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969345 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969345.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969345.jpg
2,phenomsg,Organic\Organic\egg_shells\depositphotos_42000011-stock-photo-broken-chicken-eggshells.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\egg_shells\depositphotos_42000011-stock-photo-broken-chicken-eggshells.jpg,phenomsg,Organic\Organic\egg_shells\ways-to-use-eggshells.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\egg_shells\ways-to-use-eggshells.jpeg
0,phenomsg,Hazardous\Hazardous\e-waste\1200px-Energiesparlampe_01_retouched.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1200px-Energiesparlampe_01_retouched.jpg,phenomsg,Hazardous\Hazardous\e-waste\Energiesparlampe_01_retouched.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Energiesparlampe_01_retouched.jpg
4,ewaste,train\PCB\pcb_14.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_14.jpg,ewaste,train\PCB\pcb_28.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_28.jpg
4,ewaste,train\Mobile\Mobile_205.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_205.jpg,ewaste,train\Mobile\Mobile_206.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_206.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\1507096064_kRvRf8_e-waste - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1507096064_kRvRf8_e-waste - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\1507096064_kRvRf8_e-waste.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\1507096064_kRvRf8_e-waste.jpg
2,trashnet,cardboard\cardboard386.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\cardboard\cardboard386.jpg,trashnet,cardboard\cardboard72.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\cardboard\cardboard72.jpg
0,ewaste,test\Television\Television_251.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Television\Television_251.jpg,ewaste,train\Television\Television_42.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_42.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\E-Waste_Landfill - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\E-Waste_Landfill - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\E-Waste_Landfill.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\E-Waste_Landfill.jpg
6,phenomsg,Organic\Organic\coffee_tea_bags\Coffee-and-tea-bags_Shutterstock_Jouke-van-Keulen.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\coffee_tea_bags\Coffee-and-tea-bags_Shutterstock_Jouke-van-Keulen.jpg,phenomsg,Organic\Organic\coffee_tea_bags\depositphotos_6522878-stock-photo-coffee-beans-pads-and-tea.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\coffee_tea_bags\depositphotos_6522878-stock-photo-coffee-beans-pads-and-tea.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\recycle-old-phones-1617128956 - Copy.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\recycle-old-phones-1617128956 - Copy.png,phenomsg,Hazardous\Hazardous\e-waste\recycle-old-phones-1617128956.png,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\recycle-old-phones-1617128956.png
0,phenomsg,Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\negative-side-of-compact-flourescent-bulbs-cfls.jpg
0,trashnet,glass\glass115.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\glass\glass115.jpg,trashnet,metal\metal91.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal91.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\fluorescent - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescent - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\fluorescent.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescent.jpg
0,ewaste,train\Mouse\Mouse_162.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_162.jpg,ewaste,train\Mouse\Mouse_210.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_210.jpg
6,ewaste,train\Mouse\Mouse_240.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_240.jpg,realwaste,Food Organics\Food Organics_36.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_36.jpg
4,ewaste,train\Mouse\Mouse_165.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_165.jpg,ewaste,val\Mouse\Mouse_189.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mouse\Mouse_189.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\an-electronics-e-waste-recycling-collection-area-the-collection-is-APK6DT.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\Electronic_waste_at_Agbogbloshie2C_Ghana.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Electronic_waste_at_Agbogbloshie2C_Ghana.jpg,phenomsg,Hazardous\Hazardous\e-waste\Solutions-to-e-waste-problems1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\Solutions-to-e-waste-problems1 - Copy.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\outlined-compact-fluorescent-light-bulbs-stock-illustrations_csp49558453.jpg
0,ewaste,train\Player\Player_102.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_102.jpg,ewaste,train\Player\Player_38.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_38.jpg
0,phenomsg,Organic\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg,phenomsg,Organic\Organic\kitchen_waste\1200px-Trashed_vegetables_in_Luxembourg.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\1200px-Trashed_vegetables_in_Luxembourg.jpeg
0,phenomsg,Hazardous\Hazardous\e-waste\fluorescent-lightbulb-abstract-15600002 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescent-lightbulb-abstract-15600002 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\fluorescent-lightbulb-abstract-15600002.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\fluorescent-lightbulb-abstract-15600002.jpg
0,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\800px-Yummp_hk_lunchbox.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\800px-Yummp_hk_lunchbox.jpg,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\Yummp_hk_lunchbox.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\Yummp_hk_lunchbox.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\E-Waste-Management-in-India - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\E-Waste-Management-in-India - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\E-Waste-Management-in-India.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\E-Waste-Management-in-India.jpg
6,realwaste,Food Organics\Food Organics_150.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Food Organics\Food Organics_150.jpg,realwaste,Glass\Glass_294.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\realwaste\Glass\Glass_294.jpg
0,ewaste,train\Mobile\Mobile_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_56.jpg,ewaste,train\Mobile\Mobile_6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_6.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\LED-vs-fluorescent-2022-section-1 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\LED-vs-fluorescent-2022-section-1 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\LED-vs-fluorescent-2022-section-1.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\LED-vs-fluorescent-2022-section-1.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ImageForArticle_8587_16733568303499477 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ImageForArticle_8587_16733568303499477 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ImageForArticle_8587_16733568303499477.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ImageForArticle_8587_16733568303499477.jpg
2,trashnet,metal\metal155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal155.jpg,trashnet,metal\metal6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\metal\metal6.jpg
0,ewaste,train\Player\Player_157.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_157.jpg,ewaste,train\Player\Player_199.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_199.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525 - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525 - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525.jpg
0,phenomsg,Hazardous\Hazardous\e-waste\ewaste-hero-banner - Copy.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-hero-banner - Copy.jpg,phenomsg,Hazardous\Hazardous\e-waste\ewaste-hero-banner.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Hazardous\Hazardous\e-waste\ewaste-hero-banner.jpg
4,trashnet,paper\paper68.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper68.jpg,trashnet,paper\paper74.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\trashnet\paper\paper74.jpg
0,ewaste,train\Player\Player_21.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_21.jpg,ewaste,train\Player\Player_98.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_98.jpg
