image_path,dataset,original_class,unified_parent,unified_class,training_role,safety_level,disposal_group,mapping_confidence,leakage_group,exact_duplicate_group,near_duplicate_group,split,curation_status,curation_reason,curation_action
realwaste/Glass/Glass_86.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_02350,,,val,KEEP,,
realwaste/Glass/Glass_87.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04685,,,test,KEEP,,
realwaste/Glass/Glass_88.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08748,,,train,KEEP,,
realwaste/Glass/Glass_89.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11860,,,train,KEEP,,
realwaste/Glass/Glass_9.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00350,,,train,KEEP,,
realwaste/Glass/Glass_90.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_05211,,,val,KEEP,,
realwaste/Glass/Glass_91.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11375,,,train,KEEP,,
realwaste/Glass/Glass_92.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_08421,,,train,KEEP,,
realwaste/Glass/Glass_93.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07950,,,train,KEEP,,
realwaste/Glass/Glass_94.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_04863,,,train,KEEP,,
realwaste/Glass/Glass_95.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_10911,,,train,KEEP,,
realwaste/Glass/Glass_96.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00405,,,val,KEEP,,
realwaste/Glass/Glass_97.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_00469,,,test,KEEP,,
realwaste/Glass/Glass_98.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_07413,,,test,KEEP,,
realwaste/Glass/Glass_99.jpg,realwaste,Glass,Recyclable,Glass,material,S1,Glass Recycling,HIGH,GROUP_11041,,,train,KEEP,,
realwaste/Metal/Metal_1.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10410,,,train,KEEP,,
realwaste/Metal/Metal_10.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02320,,,val,KEEP,,
realwaste/Metal/Metal_100.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10913,,,train,KEEP,,
realwaste/Metal/Metal_101.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12163,,,train,KEEP,,
realwaste/Metal/Metal_102.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11193,,,test,KEEP,,
realwaste/Metal/Metal_103.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11362,,,train,KEEP,,
realwaste/Metal/Metal_104.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07583,,,train,KEEP,,
realwaste/Metal/Metal_105.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06109,,,train,KEEP,,
realwaste/Metal/Metal_106.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10675,,,train,KEEP,,
realwaste/Metal/Metal_107.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07030,,,train,KEEP,,
realwaste/Metal/Metal_108.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_09777,,,train,KEEP,,
realwaste/Metal/Metal_109.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05625,,,train,KEEP,,
realwaste/Metal/Metal_11.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05283,,,val,KEEP,,
realwaste/Metal/Metal_110.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01013,,,val,KEEP,,
realwaste/Metal/Metal_111.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07063,,,train,KEEP,,
realwaste/Metal/Metal_112.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08396,,,train,KEEP,,
realwaste/Metal/Metal_113.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07175,,,train,KEEP,,
realwaste/Metal/Metal_114.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08611,,,train,KEEP,,
realwaste/Metal/Metal_115.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00210,,,train,KEEP,,
realwaste/Metal/Metal_116.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02887,,,train,KEEP,,
realwaste/Metal/Metal_117.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00638,,,train,KEEP,,
realwaste/Metal/Metal_118.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00108,,,val,KEEP,,
realwaste/Metal/Metal_119.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04469,,,test,KEEP,,
realwaste/Metal/Metal_12.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11626,,,train,KEEP,,
realwaste/Metal/Metal_120.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00876,,,train,KEEP,,
realwaste/Metal/Metal_121.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02760,,,train,KEEP,,
realwaste/Metal/Metal_122.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07612,,,train,KEEP,,
realwaste/Metal/Metal_123.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11224,,,test,KEEP,,
realwaste/Metal/Metal_124.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05505,,,test,KEEP,,
realwaste/Metal/Metal_125.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11928,,,train,KEEP,,
realwaste/Metal/Metal_126.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11787,,,test,KEEP,,
realwaste/Metal/Metal_127.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02137,,NEAR_02137,train,KEEP,The metal and plastic examples are distinct objects.,KEEP
realwaste/Metal/Metal_128.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06075,,,train,KEEP,,
realwaste/Metal/Metal_129.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00637,,,test,KEEP,,
realwaste/Metal/Metal_13.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08964,,,val,KEEP,,
realwaste/Metal/Metal_130.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05602,,,train,KEEP,,
realwaste/Metal/Metal_131.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04096,,,val,KEEP,,
realwaste/Metal/Metal_132.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11993,,,train,KEEP,,
realwaste/Metal/Metal_133.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05986,,,train,KEEP,,
realwaste/Metal/Metal_134.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06642,,,val,KEEP,,
realwaste/Metal/Metal_135.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06447,,,val,KEEP,,
realwaste/Metal/Metal_136.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06015,,,val,KEEP,,
realwaste/Metal/Metal_137.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08515,,,train,KEEP,,
realwaste/Metal/Metal_138.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05429,,,val,KEEP,,
realwaste/Metal/Metal_139.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00348,,,train,KEEP,,
realwaste/Metal/Metal_14.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10843,,,val,KEEP,,
realwaste/Metal/Metal_140.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08945,,,train,KEEP,,
realwaste/Metal/Metal_141.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08835,,,train,KEEP,,
realwaste/Metal/Metal_142.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11334,,,train,KEEP,,
realwaste/Metal/Metal_143.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03992,,,train,KEEP,,
realwaste/Metal/Metal_144.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_09587,,,train,KEEP,,
realwaste/Metal/Metal_145.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03451,,,train,KEEP,,
realwaste/Metal/Metal_146.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08688,,,train,KEEP,,
realwaste/Metal/Metal_147.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07717,,,train,KEEP,,
realwaste/Metal/Metal_148.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07505,,,val,KEEP,,
realwaste/Metal/Metal_149.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11303,,,train,KEEP,,
realwaste/Metal/Metal_15.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07417,,,train,KEEP,,
realwaste/Metal/Metal_150.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08099,,,train,KEEP,,
realwaste/Metal/Metal_151.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03785,,,test,KEEP,,
realwaste/Metal/Metal_152.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08670,,,val,KEEP,,
realwaste/Metal/Metal_153.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11452,,,train,KEEP,,
realwaste/Metal/Metal_154.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12503,,,test,KEEP,,
realwaste/Metal/Metal_155.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10906,,,test,KEEP,,
realwaste/Metal/Metal_156.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03157,,,train,KEEP,,
realwaste/Metal/Metal_157.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10903,,,train,KEEP,,
realwaste/Metal/Metal_158.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05060,,,val,KEEP,,
realwaste/Metal/Metal_159.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01675,,,val,KEEP,,
realwaste/Metal/Metal_16.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11826,,,train,KEEP,,
realwaste/Metal/Metal_160.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_09162,,,test,KEEP,,
realwaste/Metal/Metal_161.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02442,,,train,KEEP,,
realwaste/Metal/Metal_162.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07962,,,train,KEEP,,
realwaste/Metal/Metal_163.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10049,,,train,KEEP,,
realwaste/Metal/Metal_164.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07811,,,train,KEEP,,
realwaste/Metal/Metal_165.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_09635,,,train,KEEP,,
realwaste/Metal/Metal_166.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_09637,,,test,KEEP,,
realwaste/Metal/Metal_167.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01174,,,train,KEEP,,
realwaste/Metal/Metal_168.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04271,,,val,KEEP,,
realwaste/Metal/Metal_169.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05356,,,train,KEEP,,
realwaste/Metal/Metal_17.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11278,,,train,KEEP,,
realwaste/Metal/Metal_170.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00744,,,train,KEEP,,
realwaste/Metal/Metal_171.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07109,,,test,KEEP,,
realwaste/Metal/Metal_172.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12314,,,val,KEEP,,
realwaste/Metal/Metal_173.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03222,,,test,KEEP,,
realwaste/Metal/Metal_174.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04830,,,train,KEEP,,
realwaste/Metal/Metal_175.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05634,,,train,KEEP,,
realwaste/Metal/Metal_176.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05957,,,test,KEEP,,
realwaste/Metal/Metal_177.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03629,,,train,KEEP,,
realwaste/Metal/Metal_178.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01767,,,train,KEEP,,
realwaste/Metal/Metal_179.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02356,,,train,KEEP,,
realwaste/Metal/Metal_18.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05271,,,val,KEEP,,
realwaste/Metal/Metal_180.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12567,,,val,KEEP,,
realwaste/Metal/Metal_181.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04626,,,val,KEEP,,
realwaste/Metal/Metal_182.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07204,,,train,KEEP,,
realwaste/Metal/Metal_183.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00455,,,test,KEEP,,
realwaste/Metal/Metal_184.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04097,,,train,KEEP,,
realwaste/Metal/Metal_185.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05640,,,train,KEEP,,
realwaste/Metal/Metal_186.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03305,,,train,KEEP,,
realwaste/Metal/Metal_187.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03519,,,test,KEEP,,
realwaste/Metal/Metal_188.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12149,,,test,KEEP,,
realwaste/Metal/Metal_189.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06714,,,train,KEEP,,
realwaste/Metal/Metal_19.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07777,,,train,KEEP,,
realwaste/Metal/Metal_190.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00585,,,train,KEEP,,
realwaste/Metal/Metal_191.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08826,,,val,KEEP,,
realwaste/Metal/Metal_192.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12664,,,val,KEEP,,
realwaste/Metal/Metal_193.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02496,,NEAR_02496,train,KEEP,,
realwaste/Metal/Metal_194.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05694,,,train,KEEP,,
realwaste/Metal/Metal_195.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12458,,,train,KEEP,,
realwaste/Metal/Metal_196.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03216,,,train,KEEP,,
realwaste/Metal/Metal_197.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08115,,,train,KEEP,,
realwaste/Metal/Metal_198.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04079,,,train,KEEP,,
realwaste/Metal/Metal_199.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07767,,,val,KEEP,,
realwaste/Metal/Metal_2.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04513,,,train,KEEP,,
realwaste/Metal/Metal_20.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01209,,,val,KEEP,,
realwaste/Metal/Metal_200.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05822,,,train,KEEP,,
realwaste/Metal/Metal_201.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02323,,,val,KEEP,,
realwaste/Metal/Metal_202.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06559,,,train,KEEP,,
realwaste/Metal/Metal_203.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11152,,,train,KEEP,,
realwaste/Metal/Metal_204.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07858,,,train,KEEP,,
realwaste/Metal/Metal_205.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07367,,,train,KEEP,,
realwaste/Metal/Metal_206.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07400,,,train,KEEP,,
realwaste/Metal/Metal_207.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10804,,,train,KEEP,,
realwaste/Metal/Metal_208.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02918,,,train,KEEP,,
realwaste/Metal/Metal_209.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03610,,,val,KEEP,,
realwaste/Metal/Metal_21.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07557,,,train,KEEP,,
realwaste/Metal/Metal_210.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11203,,,test,KEEP,,
realwaste/Metal/Metal_211.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12624,,,train,KEEP,,
realwaste/Metal/Metal_212.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01932,,,train,KEEP,,
realwaste/Metal/Metal_213.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01500,,,test,KEEP,,
realwaste/Metal/Metal_214.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_09029,,,train,KEEP,,
realwaste/Metal/Metal_215.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07401,,,train,KEEP,,
realwaste/Metal/Metal_216.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05938,,NEAR_05938,train,KEEP,,
realwaste/Metal/Metal_217.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05938,,NEAR_05938,train,KEEP,,
realwaste/Metal/Metal_218.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08702,,,train,KEEP,,
realwaste/Metal/Metal_219.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10754,,,train,KEEP,,
realwaste/Metal/Metal_22.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_10333,,,train,KEEP,,
realwaste/Metal/Metal_220.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08917,,,test,KEEP,,
realwaste/Metal/Metal_221.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03750,,,train,KEEP,,
realwaste/Metal/Metal_222.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07584,,,train,KEEP,,
realwaste/Metal/Metal_223.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03197,,NEAR_03197,train,KEEP,,
realwaste/Metal/Metal_224.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04538,,,train,KEEP,,
realwaste/Metal/Metal_225.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08352,,,val,KEEP,,
realwaste/Metal/Metal_226.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11584,,,train,KEEP,,
realwaste/Metal/Metal_227.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05981,,,train,KEEP,,
realwaste/Metal/Metal_228.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07934,,,train,KEEP,,
realwaste/Metal/Metal_229.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12364,,,train,KEEP,,
realwaste/Metal/Metal_23.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_01850,,,train,KEEP,,
realwaste/Metal/Metal_230.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03024,,,val,KEEP,,
realwaste/Metal/Metal_231.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00032,,,test,KEEP,,
realwaste/Metal/Metal_232.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11804,,,test,KEEP,,
realwaste/Metal/Metal_233.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_08371,,,train,KEEP,,
realwaste/Metal/Metal_234.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11954,,,val,KEEP,,
realwaste/Metal/Metal_235.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05558,,,train,KEEP,,
realwaste/Metal/Metal_236.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05318,,,train,KEEP,,
realwaste/Metal/Metal_237.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03884,,,train,KEEP,,
realwaste/Metal/Metal_238.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_07156,,,train,KEEP,,
realwaste/Metal/Metal_239.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12365,,,train,KEEP,,
realwaste/Metal/Metal_24.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02762,,,train,KEEP,,
realwaste/Metal/Metal_240.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12382,,,val,KEEP,,
realwaste/Metal/Metal_241.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_11440,,,train,KEEP,,
realwaste/Metal/Metal_242.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_05959,,NEAR_05959,train,KEEP,,
realwaste/Metal/Metal_243.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_06231,,,train,KEEP,,
realwaste/Metal/Metal_244.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_12589,,,train,KEEP,,
realwaste/Metal/Metal_245.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_00152,,,train,KEEP,,
realwaste/Metal/Metal_246.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04000,,,val,KEEP,,
realwaste/Metal/Metal_247.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03768,,,val,KEEP,,
realwaste/Metal/Metal_248.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_02649,,,train,KEEP,,
realwaste/Metal/Metal_249.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03925,,,train,KEEP,,
realwaste/Metal/Metal_25.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_03052,,,train,KEEP,,
realwaste/Metal/Metal_250.jpg,realwaste,Metal,Recyclable,Metal,material,S1,Metal Recycling,HIGH,GROUP_04192,,,train,KEEP,,
