dataset,label,split,path,width,height,aspect_ratio,format,mode,mean_brightness,blur_score,status,issues
trashnet,glass,,data\raw\trashnet\glass\glass225.jpg,3264,2448,1.3333,JPEG,RGB,168.12,13.2,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass226.jpg,4032,3024,1.3333,JPEG,RGB,177.59,21.19,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass227.jpg,3264,2448,1.3333,JPEG,RGB,187.96,6.58,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass228.jpg,3264,2448,1.3333,JPEG,RGB,185.61,3.9,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass23.jpg,4032,3024,1.3333,JPEG,RGB,172.98,38.28,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass230.jpg,3264,2448,1.3333,JPEG,RGB,188.73,6.82,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass231.jpg,3264,2448,1.3333,JPEG,RGB,180.23,11.11,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass232.jpg,4032,3024,1.3333,JPEG,RGB,175.98,16.03,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass233.jpg,3264,2448,1.3333,JPEG,RGB,165.13,8.22,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass234.jpg,3264,2448,1.3333,JPEG,RGB,149.56,7.34,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass235.jpg,3264,2448,1.3333,JPEG,RGB,147.27,19.7,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass236.jpg,3264,2448,1.3333,JPEG,RGB,193.43,26.4,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass237.jpg,3264,2448,1.3333,JPEG,RGB,194.34,16.54,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass238.jpg,3264,2448,1.3333,JPEG,RGB,185.92,14.26,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass239.jpg,3264,2448,1.3333,JPEG,RGB,184.11,31.87,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass24.jpg,4032,3024,1.3333,JPEG,RGB,180.13,6.72,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass240.jpg,3264,2448,1.3333,JPEG,RGB,185.92,30.21,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass241.jpg,3264,2448,1.3333,JPEG,RGB,176.53,15.24,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass242.jpg,3264,2448,1.3333,JPEG,RGB,182.2,5.51,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass243.jpg,3264,2448,1.3333,JPEG,RGB,182.8,7.57,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass244.jpg,4032,3024,1.3333,JPEG,RGB,187.93,5.15,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass245.jpg,3264,2448,1.3333,JPEG,RGB,189.71,12.0,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass246.jpg,3264,2448,1.3333,JPEG,RGB,192.35,3.88,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass247.jpg,3264,2448,1.3333,JPEG,RGB,185.77,15.78,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass248.jpg,3264,2448,1.3333,JPEG,RGB,191.81,31.12,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass249.jpg,3264,2448,1.3333,JPEG,RGB,170.37,8.03,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass25.jpg,4032,3024,1.3333,JPEG,RGB,181.81,8.65,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass250.jpg,3264,2448,1.3333,JPEG,RGB,189.97,12.64,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass251.jpg,4032,3024,1.3333,JPEG,RGB,157.58,6.87,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass252.jpg,3264,2448,1.3333,JPEG,RGB,197.42,36.3,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass253.jpg,3264,2448,1.3333,JPEG,RGB,181.7,38.22,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass254.jpg,3264,2448,1.3333,JPEG,RGB,195.54,23.56,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass256.jpg,3264,2448,1.3333,JPEG,RGB,188.34,10.49,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass257.jpg,4032,3024,1.3333,JPEG,RGB,164.98,7.76,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass258.jpg,3264,2448,1.3333,JPEG,RGB,209.87,9.06,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass259.jpg,3264,2448,1.3333,JPEG,RGB,193.45,20.47,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass26.jpg,4032,3024,1.3333,JPEG,RGB,183.21,18.78,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass260.jpg,4032,3024,1.3333,JPEG,RGB,148.8,18.64,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass261.jpg,3264,2448,1.3333,JPEG,RGB,203.51,48.51,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass262.jpg,3264,2448,1.3333,JPEG,RGB,213.82,7.28,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass263.jpg,3264,2448,1.3333,JPEG,RGB,197.81,15.8,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass264.jpg,3264,2448,1.3333,JPEG,RGB,196.25,42.75,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass266.jpg,3264,2448,1.3333,JPEG,RGB,195.15,30.69,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass268.jpg,3264,2448,1.3333,JPEG,RGB,193.92,32.49,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass269.jpg,3264,2448,1.3333,JPEG,RGB,186.91,38.64,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass270.jpg,3264,2448,1.3333,JPEG,RGB,166.11,16.06,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass271.jpg,3264,2448,1.3333,JPEG,RGB,198.39,49.95,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass274.jpg,3264,2448,1.3333,JPEG,RGB,197.0,19.83,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass275.jpg,3264,2448,1.3333,JPEG,RGB,204.89,23.12,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass276.jpg,4032,3024,1.3333,JPEG,RGB,190.92,7.64,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass279.jpg,4032,3024,1.3333,JPEG,RGB,176.12,8.41,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass280.jpg,4032,3024,1.3333,JPEG,RGB,173.81,10.62,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass281.jpg,4032,3024,1.3333,JPEG,RGB,190.49,10.57,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass283.jpg,4032,3024,1.3333,JPEG,RGB,183.53,11.02,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass285.jpg,4032,3024,1.3333,JPEG,RGB,169.09,8.6,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass287.jpg,4032,3024,1.3333,JPEG,RGB,169.27,4.81,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass289.jpg,4032,3024,1.3333,JPEG,RGB,188.48,13.38,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass29.jpg,4032,3024,1.3333,JPEG,RGB,173.19,10.11,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass290.jpg,4032,3024,1.3333,JPEG,RGB,173.6,8.22,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass291.jpg,4032,3024,1.3333,JPEG,RGB,167.08,21.38,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass292.jpg,4032,3024,1.3333,JPEG,RGB,183.74,10.78,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass293.jpg,4032,3024,1.3333,JPEG,RGB,157.55,46.5,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass294.jpg,4032,3024,1.3333,JPEG,RGB,163.01,5.19,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass295.jpg,4032,3024,1.3333,JPEG,RGB,187.8,19.6,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass296.jpg,4032,3024,1.3333,JPEG,RGB,174.47,11.51,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass297.jpg,4032,3024,1.3333,JPEG,RGB,180.8,19.9,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass298.jpg,4032,3024,1.3333,JPEG,RGB,169.98,9.96,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass3.jpg,3264,2448,1.3333,JPEG,RGB,150.16,12.95,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass30.jpg,4032,3024,1.3333,JPEG,RGB,173.11,23.53,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass300.jpg,4032,3024,1.3333,JPEG,RGB,176.63,21.01,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass302.jpg,4032,3024,1.3333,JPEG,RGB,170.35,26.78,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass303.jpg,4032,3024,1.3333,JPEG,RGB,172.1,30.06,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass304.jpg,4032,3024,1.3333,JPEG,RGB,180.66,8.87,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass306.jpg,4032,3024,1.3333,JPEG,RGB,162.02,33.23,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass307.jpg,4032,3024,1.3333,JPEG,RGB,164.83,44.24,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass309.jpg,4032,3024,1.3333,JPEG,RGB,168.49,31.4,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass31.jpg,4032,3024,1.3333,JPEG,RGB,169.49,11.55,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass310.jpg,4032,3024,1.3333,JPEG,RGB,174.87,8.7,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass312.jpg,4032,3024,1.3333,JPEG,RGB,174.25,5.33,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass313.jpg,4032,3024,1.3333,JPEG,RGB,150.34,5.89,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass314.jpg,4032,3024,1.3333,JPEG,RGB,157.11,20.08,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass315.jpg,4032,3024,1.3333,JPEG,RGB,171.51,31.2,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass317.jpg,4032,3024,1.3333,JPEG,RGB,163.7,31.53,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass318.jpg,4032,3024,1.3333,JPEG,RGB,163.78,17.96,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass32.jpg,4032,3024,1.3333,JPEG,RGB,176.58,13.1,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass320.jpg,4032,3024,1.3333,JPEG,RGB,162.56,27.2,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass322.jpg,4032,3024,1.3333,JPEG,RGB,141.56,16.72,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass323.jpg,4032,3024,1.3333,JPEG,RGB,162.95,18.02,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass324.jpg,4032,3024,1.3333,JPEG,RGB,165.39,14.71,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass325.jpg,4032,3024,1.3333,JPEG,RGB,172.65,9.42,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass327.jpg,4032,3024,1.3333,JPEG,RGB,169.84,11.02,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass328.jpg,4032,3024,1.3333,JPEG,RGB,175.78,26.57,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass33.jpg,4032,3024,1.3333,JPEG,RGB,159.22,7.37,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass331.jpg,4032,3024,1.3333,JPEG,RGB,177.05,26.46,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass332.jpg,4032,3024,1.3333,JPEG,RGB,177.32,18.7,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass333.jpg,4032,3024,1.3333,JPEG,RGB,176.55,14.57,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass337.jpg,4032,3024,1.3333,JPEG,RGB,159.04,8.44,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass338.jpg,4032,3024,1.3333,JPEG,RGB,191.04,6.06,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass339.jpg,4032,3024,1.3333,JPEG,RGB,183.85,6.19,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass34.jpg,4032,3024,1.3333,JPEG,RGB,168.37,34.41,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass341.jpg,4032,3024,1.3333,JPEG,RGB,176.36,14.48,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass342.jpg,4032,3024,1.3333,JPEG,RGB,124.39,8.29,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass343.jpg,4032,3024,1.3333,JPEG,RGB,166.97,12.89,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass344.jpg,4032,3024,1.3333,JPEG,RGB,191.84,12.75,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass345.jpg,4032,3024,1.3333,JPEG,RGB,160.08,16.99,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass346.jpg,4032,3024,1.3333,JPEG,RGB,178.92,26.44,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass347.jpg,4032,3024,1.3333,JPEG,RGB,164.87,8.34,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass349.jpg,4032,3024,1.3333,JPEG,RGB,174.04,10.39,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass35.jpg,4032,3024,1.3333,JPEG,RGB,166.45,38.16,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass350.jpg,4032,3024,1.3333,JPEG,RGB,182.36,5.91,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass351.jpg,4032,3024,1.3333,JPEG,RGB,175.49,11.03,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass352.jpg,4032,3024,1.3333,JPEG,RGB,175.45,19.47,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass353.jpg,4032,3024,1.3333,JPEG,RGB,167.42,44.9,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass355.jpg,4032,3024,1.3333,JPEG,RGB,172.23,12.77,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass356.jpg,4032,3024,1.3333,JPEG,RGB,167.86,19.79,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass357.jpg,4032,3024,1.3333,JPEG,RGB,173.12,7.07,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass358.jpg,4032,3024,1.3333,JPEG,RGB,164.24,19.82,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass359.jpg,4032,3024,1.3333,JPEG,RGB,151.98,28.39,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass36.jpg,4032,3024,1.3333,JPEG,RGB,168.57,24.56,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass361.jpg,4032,3024,1.3333,JPEG,RGB,150.69,13.19,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass362.jpg,4032,3024,1.3333,JPEG,RGB,176.51,12.32,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass363.jpg,4032,3024,1.3333,JPEG,RGB,181.18,29.62,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass364.jpg,4032,3024,1.3333,JPEG,RGB,174.61,32.88,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass365.jpg,4032,3024,1.3333,JPEG,RGB,164.74,10.62,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass366.jpg,4032,3024,1.3333,JPEG,RGB,180.2,43.61,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass368.jpg,4032,3024,1.3333,JPEG,RGB,177.68,23.44,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass369.jpg,4032,3024,1.3333,JPEG,RGB,174.7,11.2,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass37.jpg,4032,3024,1.3333,JPEG,RGB,166.13,11.75,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass371.jpg,4032,3024,1.3333,JPEG,RGB,173.21,17.93,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass372.jpg,4032,3024,1.3333,JPEG,RGB,161.45,27.95,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass373.jpg,4032,3024,1.3333,JPEG,RGB,168.08,17.47,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass374.jpg,4032,3024,1.3333,JPEG,RGB,163.26,14.01,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass377.jpg,4032,3024,1.3333,JPEG,RGB,170.66,35.56,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass378.jpg,4032,3024,1.3333,JPEG,RGB,166.22,23.4,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass379.jpg,4032,3024,1.3333,JPEG,RGB,149.2,12.56,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass38.jpg,4032,3024,1.3333,JPEG,RGB,176.66,4.03,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass380.jpg,4032,3024,1.3333,JPEG,RGB,186.57,47.06,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass381.jpg,4032,3024,1.3333,JPEG,RGB,163.67,26.27,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass382.jpg,4032,3024,1.3333,JPEG,RGB,174.99,38.54,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass386.jpg,4032,3024,1.3333,JPEG,RGB,196.19,5.79,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass387.jpg,4032,3024,1.3333,JPEG,RGB,174.43,31.33,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass39.jpg,4032,3024,1.3333,JPEG,RGB,176.92,28.56,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass390.jpg,4032,3024,1.3333,JPEG,RGB,161.11,7.55,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass391.jpg,4032,3024,1.3333,JPEG,RGB,135.37,8.69,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass392.jpg,4032,3024,1.3333,JPEG,RGB,167.53,14.13,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass393.jpg,4032,3024,1.3333,JPEG,RGB,178.69,13.52,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass394.jpg,4032,3024,1.3333,JPEG,RGB,162.84,9.5,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass395.jpg,4032,3024,1.3333,JPEG,RGB,171.66,24.51,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass396.jpg,4032,3024,1.3333,JPEG,RGB,167.77,15.52,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass398.jpg,4032,3024,1.3333,JPEG,RGB,177.52,44.91,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass4.jpg,3264,2448,1.3333,JPEG,RGB,143.22,16.33,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass400.jpg,4032,3024,1.3333,JPEG,RGB,172.17,28.75,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass401.jpg,4032,3024,1.3333,JPEG,RGB,108.91,22.79,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass402.jpg,4032,3024,1.3333,JPEG,RGB,166.6,20.46,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass403.jpg,4032,3024,1.3333,JPEG,RGB,178.17,10.21,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass404.jpg,4032,3024,1.3333,JPEG,RGB,179.26,10.27,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass407.jpg,4032,3024,1.3333,JPEG,RGB,177.09,11.83,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass409.jpg,4032,3024,1.3333,JPEG,RGB,187.03,34.32,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass41.jpg,4032,3024,1.3333,JPEG,RGB,194.97,31.91,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass410.jpg,4032,3024,1.3333,JPEG,RGB,184.48,5.18,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass411.jpg,4032,3024,1.3333,JPEG,RGB,168.12,31.6,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass413.jpg,4032,3024,1.3333,JPEG,RGB,168.27,23.98,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass414.jpg,4032,3024,1.3333,JPEG,RGB,175.95,22.91,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass415.jpg,4032,3024,1.3333,JPEG,RGB,175.51,46.0,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass416.jpg,4032,3024,1.3333,JPEG,RGB,189.66,7.48,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass418.jpg,4032,3024,1.3333,JPEG,RGB,182.15,12.36,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass419.jpg,4032,3024,1.3333,JPEG,RGB,181.1,18.84,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass42.jpg,4032,3024,1.3333,JPEG,RGB,160.91,13.2,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass420.jpg,4032,3024,1.3333,JPEG,RGB,164.08,5.46,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass421.jpg,4032,3024,1.3333,JPEG,RGB,169.93,22.55,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass422.jpg,4032,3024,1.3333,JPEG,RGB,176.8,11.18,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass424.jpg,4032,3024,1.3333,JPEG,RGB,183.57,29.22,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass425.jpg,4032,3024,1.3333,JPEG,RGB,180.43,16.88,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass426.jpg,4032,3024,1.3333,JPEG,RGB,180.19,24.94,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass428.jpg,4032,3024,1.3333,JPEG,RGB,174.3,31.98,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass431.jpg,4032,3024,1.3333,JPEG,RGB,173.81,13.75,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass434.jpg,4032,3024,1.3333,JPEG,RGB,174.63,47.1,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass436.jpg,4032,3024,1.3333,JPEG,RGB,169.53,27.58,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass437.jpg,4032,3024,1.3333,JPEG,RGB,175.04,34.27,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass439.jpg,4032,3024,1.3333,JPEG,RGB,172.51,5.29,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass440.jpg,4032,3024,1.3333,JPEG,RGB,180.48,5.9,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass441.jpg,4032,3024,1.3333,JPEG,RGB,176.36,6.32,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass443.jpg,4032,3024,1.3333,JPEG,RGB,143.61,18.89,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass444.jpg,4032,3024,1.3333,JPEG,RGB,184.01,6.1,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass445.jpg,4032,3024,1.3333,JPEG,RGB,155.38,17.2,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass448.jpg,4032,3024,1.3333,JPEG,RGB,172.56,18.24,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass449.jpg,4032,3024,1.3333,JPEG,RGB,168.89,13.11,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass45.jpg,4032,3024,1.3333,JPEG,RGB,158.05,10.08,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass450.jpg,4032,3024,1.3333,JPEG,RGB,161.79,8.99,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass452.jpg,4032,3024,1.3333,JPEG,RGB,175.9,30.83,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass453.jpg,4032,3024,1.3333,JPEG,RGB,176.61,14.35,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass454.jpg,4032,3024,1.3333,JPEG,RGB,205.7,11.93,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass455.jpg,4032,3024,1.3333,JPEG,RGB,142.93,6.77,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass456.jpg,4032,3024,1.3333,JPEG,RGB,169.9,20.83,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass457.jpg,4032,3024,1.3333,JPEG,RGB,148.94,14.96,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass458.jpg,4032,3024,1.3333,JPEG,RGB,183.44,14.52,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass459.jpg,4032,3024,1.3333,JPEG,RGB,160.05,5.48,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass46.jpg,4032,3024,1.3333,JPEG,RGB,168.75,48.28,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass460.jpg,4032,3024,1.3333,JPEG,RGB,185.49,4.98,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass461.jpg,4032,3024,1.3333,JPEG,RGB,164.25,12.4,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass462.jpg,4032,3024,1.3333,JPEG,RGB,180.94,4.46,WARNING,possible_blur
trashnet,glass,,data\raw\trashnet\glass\glass464.jpg,4032,3024,1.3333,JPEG,RGB,176.98,6.42,WARNING,possible_blur
